Fichier	Complexité en temps	Complexité en espace	Niveau difficulté
../corpus_annote2/recette_71340_annote.xml	36.6	3	1
../corpus_annote2/recette_47147_annote.xml	27.509999999999998	6	1
../corpus_annote2/recette_13962_annote.xml	107.5	9	1
../corpus_annote2/recette_173420_annote.xml	7.05	3	2
../corpus_annote2/recette_23332_annote.xml	20.25	7	2
../corpus_annote2/recette_15135_annote.xml	75.9	5	1
../corpus_annote2/recette_40782_annote.xml	13.4	3	1
../corpus_annote2/recette_165500_annote.xml	14.8	3	1
../corpus_annote2/recette_14329_annote.xml	39.0	9	2
../corpus_annote2/recette_31980_annote.xml	43.7	6	2
../corpus_annote2/recette_26632_annote.xml	18.0	2	2
../corpus_annote2/recette_92630_annote.xml	10.3	2	1
../corpus_annote2/recette_14636_annote.xml	14.5	4	1
../corpus_annote2/recette_58730_annote.xml	14.5	2	1
../corpus_annote2/recette_228165_annote.xml	33.2	8	3
../corpus_annote2/recette_43344_annote.xml	37.2	6	3
../corpus_annote2/recette_229379_annote.xml	51.2	8	2
../corpus_annote2/recette_42158_annote.xml	19.71	9	1
../corpus_annote2/recette_44581_annote.xml	37.55	7	1
../corpus_annote2/recette_225431_annote.xml	67.3	9	3
../corpus_annote2/recette_73914_annote.xml	37.4	3	1
../corpus_annote2/recette_18303_annote.xml	36.8	3	2
../corpus_annote2/recette_227907_annote.xml	42.5	7	3
../corpus_annote2/recette_71422_annote.xml	33.8	5	1
../corpus_annote2/recette_85771_annote.xml	22.5	4	1
../corpus_annote2/recette_51705_annote.xml	19.0	4	1
../corpus_annote2/recette_28953_annote.xml	26.799999999999997	8	2
../corpus_annote2/recette_30070_annote.xml	26.5	7	1
../corpus_annote2/recette_21795_annote.xml	20.0	5	1
../corpus_annote2/recette_229104_annote.xml	28.35	7	2
../corpus_annote2/recette_42325_annote.xml	11.399999999999999	4	1
../corpus_annote2/recette_20589_annote.xml	135.7	6	2
../corpus_annote2/recette_26150_annote.xml	89.1	14	3
../corpus_annote2/recette_72975_annote.xml	18.0	8	1
../corpus_annote2/recette_171087_annote.xml	12.0	4	1
../corpus_annote2/recette_169035_annote.xml	20.1	7	1
../corpus_annote2/recette_46126_annote.xml	31.2	3	2
../corpus_annote2/recette_56851_annote.xml	8.5	4	1
../corpus_annote2/recette_34273_annote.xml	31.1	5	2
../corpus_annote2/recette_25596_annote.xml	8.61	0	2
../corpus_annote2/recette_94905_annote.xml	25.009999999999998	8	1
../corpus_annote2/recette_39727_annote.xml	21.7	6	1
../corpus_annote2/recette_222918_annote.xml	26.7	6	2
../corpus_annote2/recette_16291_annote.xml	23.0	5	1
../corpus_annote2/recette_62993_annote.xml	95.5	7	3
../corpus_annote2/recette_27653_annote.xml	18.009999999999998	4	1
../corpus_annote2/recette_38982_annote.xml	21.03	2	1
../corpus_annote2/recette_40946_annote.xml	31.0	6	1
../corpus_annote2/recette_84045_annote.xml	39.120000000000005	8	2
../corpus_annote2/recette_33481_annote.xml	7.8	8	1
../corpus_annote2/recette_14163_annote.xml	39.0	4	1
../corpus_annote2/recette_48912_annote.xml	14.6	6	1
../corpus_annote2/recette_59279_annote.xml	28.2	3	3
../corpus_annote2/recette_225364_annote.xml	53.56999999999999	12	2
../corpus_annote2/recette_171921_annote.xml	19.0	5	2
../corpus_annote2/recette_11463_annote.xml	34.5	3	2
../corpus_annote2/recette_19128_annote.xml	62.32	8	2
../corpus_annote2/recette_173375_annote.xml	35.85	11	2
../corpus_annote2/recette_66729_annote.xml	18.0	1	1
../corpus_annote2/recette_51732_annote.xml	27.9	6	2
../corpus_annote2/recette_30047_annote.xml	12.3	3	2
../corpus_annote2/recette_194406_annote.xml	17.0	7	2
../corpus_annote2/recette_229133_annote.xml	31.599999999999998	8	2
../corpus_annote2/recette_20930_annote.xml	37.3	9	2
../corpus_annote2/recette_37682_annote.xml	23.1	4	1
../corpus_annote2/recette_45959_annote.xml	26.5	2	3
../corpus_annote2/recette_212660_annote.xml	34.7	4	3
../corpus_annote2/recette_18149_annote.xml	13.5	3	1
../corpus_annote2/recette_172314_annote.xml	30.0	3	1
../corpus_annote2/recette_19355_annote.xml	7.5	2	2
../corpus_annote2/recette_67748_annote.xml	18.0	3	1
../corpus_annote2/recette_84727_annote.xml	18.81	5	1
../corpus_annote2/recette_22406_annote.xml	29.0	6	1
../corpus_annote2/recette_212893_annote.xml	15.95	6	2
../corpus_annote2/recette_27106_annote.xml	19.96	4	2
../corpus_annote2/recette_11301_annote.xml	20.2	6	3
../corpus_annote2/recette_56695_annote.xml	15.0	5	1
../corpus_annote2/recette_168063_annote.xml	17.4	3	1
../corpus_annote2/recette_13955_annote.xml	82.1	3	1
../corpus_annote2/recette_29094_annote.xml	14.75	4	1
../corpus_annote2/recette_38771_annote.xml	21.5	5	1
../corpus_annote2/recette_220897_annote.xml	24.6	6	2
../corpus_annote2/recette_22119_annote.xml	21.4	8	2
../corpus_annote2/recette_165537_annote.xml	40.3	13	1
../corpus_annote2/recette_28288_annote.xml	22.1	5	1
../corpus_annote2/recette_49973_annote.xml	53.5	5	3
../corpus_annote2/recette_42470_annote.xml	44.5	6	2
../corpus_annote2/recette_53395_annote.xml	45.510000000000005	7	2
../corpus_annote2/recette_212102_annote.xml	19.0	4	2
../corpus_annote2/recette_27419_annote.xml	31.4	8	1
../corpus_annote2/recette_27558_annote.xml	14.5	4	1
../corpus_annote2/recette_54411_annote.xml	26.0	6	1
../corpus_annote2/recette_225058_annote.xml	8.5	6	2
../corpus_annote2/recette_80465_annote.xml	43.0	8	1
../corpus_annote2/recette_59145_annote.xml	13.0	2	2
../corpus_annote2/recette_229710_annote.xml	19.5	3	2
../corpus_annote2/recette_58359_annote.xml	9.5	4	1
../corpus_annote2/recette_30664_annote.xml	8.0	2	1
../corpus_annote2/recette_51111_annote.xml	11.6	3	1
../corpus_annote2/recette_41866_annote.xml	16.5	7	2
../corpus_annote2/recette_13814_annote.xml	15.2	2	2
../corpus_annote2/recette_83932_annote.xml	51.5	8	2
../corpus_annote2/recette_57946_annote.xml	30.4	3	1
../corpus_annote2/recette_12686_annote.xml	24.7	9	2
../corpus_annote2/recette_18517_annote.xml	39.599999999999994	7	1
../corpus_annote2/recette_11240_annote.xml	15.5	3	3
../corpus_annote2/recette_27047_annote.xml	21.5	4	1
../corpus_annote2/recette_55312_annote.xml	26.8	4	2
../corpus_annote2/recette_195526_annote.xml	19.55	8	2
../corpus_annote2/recette_21810_annote.xml	28.0	7	2
../corpus_annote2/recette_50612_annote.xml	31.5	10	2
../corpus_annote2/recette_66415_annote.xml	20.2	9	1
../corpus_annote2/recette_29844_annote.xml	28.04	7	1
../corpus_annote2/recette_175490_annote.xml	31.0	4	2
../corpus_annote2/recette_227682_annote.xml	27.25	4	2
../corpus_annote2/recette_62174_annote.xml	26.0	9	3
../corpus_annote2/recette_224526_annote.xml	40.2	6	3
../corpus_annote2/recette_63368_annote.xml	59.6	7	1
../corpus_annote2/recette_80307_annote.xml	22.009999999999998	3	1
../corpus_annote2/recette_229072_annote.xml	115.85000000000001	9	3
../corpus_annote2/recette_30106_annote.xml	40.0	8	2
../corpus_annote2/recette_84895_annote.xml	37.05	13	3
../corpus_annote2/recette_28825_annote.xml	24.9	3	1
../corpus_annote2/recette_217221_annote.xml	25.0	8	2
../corpus_annote2/recette_66668_annote.xml	22.3	5	1
../corpus_annote2/recette_23526_annote.xml	19.0	6	1
../corpus_annote2/recette_19069_annote.xml	6	2	1
../corpus_annote2/recette_168640_annote.xml	40.0	7	2
../corpus_annote2/recette_201301_annote.xml	18.75	4	2
../corpus_annote2/recette_47753_annote.xml	14.7	5	1
../corpus_annote2/recette_71554_annote.xml	24.5	4	1
../corpus_annote2/recette_81404_annote.xml	27.95	4	2
../corpus_annote2/recette_171860_annote.xml	22.4	3	2
../corpus_annote2/recette_27725_annote.xml	32.5	7	1
../corpus_annote2/recette_213022_annote.xml	43.31	4	2
../corpus_annote2/recette_48853_annote.xml	62.05	5	2
../corpus_annote2/recette_30419_annote.xml	39.0	2	1
../corpus_annote2/recette_40807_annote.xml	23.0	6	2
../corpus_annote2/recette_50170_annote.xml	17.0	4	1
../corpus_annote2/recette_66377_annote.xml	15.5	6	1
../corpus_annote2/recette_220725_annote.xml	37.099999999999994	6	2
../corpus_annote2/recette_94873_annote.xml	29.8	8	1
../corpus_annote2/recette_23039_annote.xml	37.5	5	2
../corpus_annote2/recette_85318_annote.xml	19.6	5	1
../corpus_annote2/recette_56927_annote.xml	28.2	7	1
../corpus_annote2/recette_169143_annote.xml	12.0	4	2
../corpus_annote2/recette_82953_annote.xml	23.1	6	2
../corpus_annote2/recette_11515_annote.xml	22.0	6	3
../corpus_annote2/recette_48864_annote.xml	6.609999999999999	3	1
../corpus_annote2/recette_64085_annote.xml	26.45	7	1
../corpus_annote2/recette_221980_annote.xml	29.1	4	2
../corpus_annote2/recette_25859_annote.xml	59.949999999999996	12	1
../corpus_annote2/recette_61585_annote.xml	47.0	4	3
../corpus_annote2/recette_54344_annote.xml	23.8	5	1
../corpus_annote2/recette_72834_annote.xml	27.0	8	1
../corpus_annote2/recette_55158_annote.xml	19.0	3	1
../corpus_annote2/recette_26011_annote.xml	82.6	8	2
../corpus_annote2/recette_20846_annote.xml	36.5	1	2
../corpus_annote2/recette_30131_annote.xml	35.5	8	2
../corpus_annote2/recette_51644_annote.xml	32.5	5	3
../corpus_annote2/recette_38165_annote.xml	40.8	10	2
../corpus_annote2/recette_29680_annote.xml	23.1	1	1
../corpus_annote2/recette_15716_annote.xml	46.15	8	2
../corpus_annote2/recette_23511_annote.xml	18.8	6	1
../corpus_annote2/recette_47764_annote.xml	15.5	4	1
../corpus_annote2/recette_18242_annote.xml	16.0	3	1
../corpus_annote2/recette_93710_annote.xml	32.1	7	1
../corpus_annote2/recette_36795_annote.xml	31.05	6	2
../corpus_annote2/recette_11277_annote.xml	73.0	8	3
../corpus_annote2/recette_27070_annote.xml	5.6	2	2
../corpus_annote2/recette_63122_annote.xml	67.8	10	2
../corpus_annote2/recette_55325_annote.xml	28.2	9	1
../corpus_annote2/recette_225570_annote.xml	5.21	2	2
../corpus_annote2/recette_65975_annote.xml	16.5	2	1
../corpus_annote2/recette_43205_annote.xml	55.0	5	1
../corpus_annote2/recette_29873_annote.xml	9.0	4	1
../corpus_annote2/recette_34450_annote.xml	34.5	11	1
../corpus_annote2/recette_82288_annote.xml	17.7	3	2
../corpus_annote2/recette_224273_annote.xml	24.0	6	2
../corpus_annote2/recette_26773_annote.xml	2	3	1
../corpus_annote2/recette_10574_annote.xml	22.3	3	2
../corpus_annote2/recette_37096_annote.xml	27.6	2	1
../corpus_annote2/recette_42988_annote.xml	30.0	2	2
../corpus_annote2/recette_14268_annote.xml	21.2	4	1
../corpus_annote2/recette_51126_annote.xml	38.0	7	2
../corpus_annote2/recette_217574_annote.xml	22.05	7	2
../corpus_annote2/recette_38607_annote.xml	12.2	3	1
../corpus_annote2/recette_23273_annote.xml	43.6	3	2
../corpus_annote2/recette_83905_annote.xml	24.1	6	2
../corpus_annote2/recette_57971_annote.xml	21.3	6	1
../corpus_annote2/recette_82797_annote.xml	48.8	8	2
../corpus_annote2/recette_18520_annote.xml	19.7	3	1
../corpus_annote2/recette_164503_annote.xml	75.7	3	1
../corpus_annote2/recette_22331_annote.xml	8.51	5	1
../corpus_annote2/recette_47358_annote.xml	24.0	1	1
../corpus_annote2/recette_55564_annote.xml	36.55	7	2
../corpus_annote2/recette_27631_annote.xml	615.5999999999999	6	3
../corpus_annote2/recette_81510_annote.xml	10.01	3	1
../corpus_annote2/recette_54778_annote.xml	11.0	3	1
../corpus_annote2/recette_38046_annote.xml	12.5	6	1
../corpus_annote2/recette_84981_annote.xml	93.94999999999999	6	3
../corpus_annote2/recette_51767_annote.xml	47.2	8	2
../corpus_annote2/recette_80213_annote.xml	27.6	6	1
../corpus_annote2/recette_224432_annote.xml	30.82	8	2
../corpus_annote2/recette_30012_annote.xml	41.9	4	2
../corpus_annote2/recette_229166_annote.xml	21.009999999999998	5	2
../corpus_annote2/recette_95097_annote.xml	24.0	6	2
../corpus_annote2/recette_19300_annote.xml	12.0	4	2
../corpus_annote2/recette_25296_annote.xml	28.55	4	3
../corpus_annote2/recette_13091_annote.xml	3	2	1
../corpus_annote2/recette_11354_annote.xml	22.0	5	1
../corpus_annote2/recette_73976_annote.xml	22.0	7	1
../corpus_annote2/recette_7629_annote.xml	18.8	6	2
../corpus_annote2/recette_21904_annote.xml	31.509999999999998	5	2
../corpus_annote2/recette_65856_annote.xml	27.5	4	1
../corpus_annote2/recette_23350_annote.xml	20.61	8	1
../corpus_annote2/recette_217457_annote.xml	61.0	5	2
../corpus_annote2/recette_67202_annote.xml	25.8	3	1
../corpus_annote2/recette_51005_annote.xml	29.8	9	2
../corpus_annote2/recette_13900_annote.xml	36.0	4	2
../corpus_annote2/recette_26650_annote.xml	17.25	4	2
../corpus_annote2/recette_171787_annote.xml	19.1	4	2
../corpus_annote2/recette_62702_annote.xml	28.25	5	2
../corpus_annote2/recette_228418_annote.xml	24.0	2	1
../corpus_annote2/recette_30770_annote.xml	9.25	3	2
../corpus_annote2/recette_42425_annote.xml	40.0	5	2
../corpus_annote2/recette_23367_annote.xml	30.009999999999998	6	3
../corpus_annote2/recette_39981_annote.xml	12.0	2	1
../corpus_annote2/recette_67235_annote.xml	34.2	8	1
../corpus_annote2/recette_93166_annote.xml	94.8	5	1
../corpus_annote2/recette_88512_annote.xml	21.95	8	2
../corpus_annote2/recette_212160_annote.xml	19.7	8	2
../corpus_annote2/recette_49911_annote.xml	31.9	8	2
../corpus_annote2/recette_166802_annote.xml	29.0	8	1
../corpus_annote2/recette_30747_annote.xml	13.5	4	1
../corpus_annote2/recette_59066_annote.xml	24.0	8	1
../corpus_annote2/recette_48783_annote.xml	2.6	1	1
../corpus_annote2/recette_50731_annote.xml	17.8	4	1
../corpus_annote2/recette_66536_annote.xml	17.5	5	1
../corpus_annote2/recette_29967_annote.xml	26.0	9	2
../corpus_annote2/recette_23678_annote.xml	40.3	13	3
../corpus_annote2/recette_22464_annote.xml	33.25	6	1
../corpus_annote2/recette_33381_annote.xml	16.0	5	1
../corpus_annote2/recette_19337_annote.xml	20.9	7	2
../corpus_annote2/recette_168990_annote.xml	20.5	9	1
../corpus_annote2/recette_34544_annote.xml	27.5	7	1
../corpus_annote2/recette_26378_annote.xml	90.70000000000002	7	4
../corpus_annote2/recette_11363_annote.xml	20.95	6	3
../corpus_annote2/recette_27164_annote.xml	47.5	5	2
../corpus_annote2/recette_81245_annote.xml	53.7	8	1
../corpus_annote2/recette_73941_annote.xml	12.0	2	1
../corpus_annote2/recette_228130_annote.xml	19.119999999999997	5	2
../corpus_annote2/recette_58765_annote.xml	19.4	5	1
../corpus_annote2/recette_16928_annote.xml	30.5	5	4
../corpus_annote2/recette_15602_annote.xml	34.2	8	1
../corpus_annote2/recette_14890_annote.xml	77.7	8	2
../corpus_annote2/recette_28588_annote.xml	32.0	7	1
../corpus_annote2/recette_22619_annote.xml	12.0	5	1
../corpus_annote2/recette_28906_annote.xml	18.2	5	2
../corpus_annote2/recette_57389_annote.xml	21.0	7	2
../corpus_annote2/recette_92896_annote.xml	52.4	9	3
../corpus_annote2/recette_168763_annote.xml	13.2	4	1
../corpus_annote2/recette_80224_annote.xml	23.1	4	1
../corpus_annote2/recette_54250_annote.xml	7.0	4	1
../corpus_annote2/recette_30025_annote.xml	19.0	4	1
../corpus_annote2/recette_20952_annote.xml	24.7	10	4
../corpus_annote2/recette_65692_annote.xml	11.2	3	1
../corpus_annote2/recette_59704_annote.xml	17.5	6	2
../corpus_annote2/recette_66254_annote.xml	51.95	7	1
../corpus_annote2/recette_22306_annote.xml	56.5	5	1
../corpus_annote2/recette_14101_annote.xml	12.0	1	1
../corpus_annote2/recette_57696_annote.xml	6.800000000000001	4	1
../corpus_annote2/recette_19455_annote.xml	27.66	10	1
../corpus_annote2/recette_56804_annote.xml	24.0	5	2
../corpus_annote2/recette_26894_annote.xml	36.510000000000005	3	2
../corpus_annote2/recette_27606_annote.xml	22.5	2	3
../corpus_annote2/recette_171943_annote.xml	6.7	1	1
../corpus_annote2/recette_62548_annote.xml	12.5	3	2
../corpus_annote2/recette_35698_annote.xml	56.5	10	1
../corpus_annote2/recette_61233_annote.xml	61.0	7	1
../corpus_annote2/recette_56228_annote.xml	39.8	12	2
../corpus_annote2/recette_34484_annote.xml	6.5	4	1
../corpus_annote2/recette_83040_annote.xml	13.5	3	1
../corpus_annote2/recette_85817_annote.xml	38.900000000000006	9	1
../corpus_annote2/recette_81385_annote.xml	27.5	9	1
../corpus_annote2/recette_36741_annote.xml	9.3	3	1
../corpus_annote2/recette_35387_annote.xml	62.5	5	2
../corpus_annote2/recette_60530_annote.xml	9.6	0	2
../corpus_annote2/recette_32542_annote.xml	25.5	9	1
../corpus_annote2/recette_31815_annote.xml	15.5	1	1
../corpus_annote2/recette_16179_annote.xml	83.1	3	2
../corpus_annote2/recette_167750_annote.xml	13.0	4	1
../corpus_annote2/recette_91363_annote.xml	22.2	10	1
../corpus_annote2/recette_37042_annote.xml	170.5	11	2
../corpus_annote2/recette_68564_annote.xml	16.14	5	1
../corpus_annote2/recette_25403_annote.xml	16.6	8	1
../corpus_annote2/recette_83722_annote.xml	9.5	5	1
../corpus_annote2/recette_50193_annote.xml	91.0	6	2
../corpus_annote2/recette_41676_annote.xml	2.5	2	1
../corpus_annote2/recette_67188_annote.xml	29.2	7	1
../corpus_annote2/recette_28157_annote.xml	21.5	5	1
../corpus_annote2/recette_166731_annote.xml	81.5	8	2
../corpus_annote2/recette_26954_annote.xml	22.2	7	2
../corpus_annote2/recette_57249_annote.xml	11.0	4	1
../corpus_annote2/recette_8332_annote.xml	27.3	4	2
../corpus_annote2/recette_94101_annote.xml	17.0	5	1
../corpus_annote2/recette_29654_annote.xml	13.5	7	2
../corpus_annote2/recette_50802_annote.xml	34.5	7	2
../corpus_annote2/recette_67497_annote.xml	52.9	8	1
../corpus_annote2/recette_14950_annote.xml	57.9	5	1
../corpus_annote2/recette_21600_annote.xml	29.0	7	1
../corpus_annote2/recette_87521_annote.xml	33.0	7	1
../corpus_annote2/recette_53555_annote.xml	23.7	6	1
../corpus_annote2/recette_65752_annote.xml	11.5	2	1
../corpus_annote2/recette_229091_annote.xml	29.61	7	2
../corpus_annote2/recette_20892_annote.xml	15.5	4	1
../corpus_annote2/recette_54390_annote.xml	17.2	7	2
../corpus_annote2/recette_68206_annote.xml	22.0	3	2
../corpus_annote2/recette_47787_annote.xml	9.9	3	2
../corpus_annote2/recette_38186_annote.xml	29.0	10	2
../corpus_annote2/recette_94136_annote.xml	23.96	6	3
../corpus_annote2/recette_32217_annote.xml	11.0	6	2
../corpus_annote2/recette_58861_annote.xml	51.5	9	1
../corpus_annote2/recette_48116_annote.xml	18.0	8	1
../corpus_annote2/recette_170339_annote.xml	14.5	2	1
../corpus_annote2/recette_171125_annote.xml	26.0	4	1
../corpus_annote2/recette_24628_annote.xml	9.25	4	1
../corpus_annote2/recette_82987_annote.xml	39.0	8	1
../corpus_annote2/recette_70283_annote.xml	41.31	7	2
../corpus_annote2/recette_38499_annote.xml	31.5	7	1
../corpus_annote2/recette_43584_annote.xml	35.5	9	4
../corpus_annote2/recette_229937_annote.xml	22.91	11	2
../corpus_annote2/recette_20134_annote.xml	44.7	4	1
../corpus_annote2/recette_167994_annote.xml	50.0	6	2
../corpus_annote2/recette_86215_annote.xml	13.0	4	1
../corpus_annote2/recette_26963_annote.xml	21.0	8	1
../corpus_annote2/recette_62831_annote.xml	65.80000000000001	5	2
../corpus_annote2/recette_12652_annote.xml	37.3	6	1
../corpus_annote2/recette_24455_annote.xml	21.15	3	1
../corpus_annote2/recette_83568_annote.xml	14.3	7	1
../corpus_annote2/recette_94654_annote.xml	26.4	4	1
../corpus_annote2/recette_23290_annote.xml	25.6	3	2
../corpus_annote2/recette_221790_annote.xml	244.29999999999998	10	3
../corpus_annote2/recette_33769_annote.xml	15.5	4	1
../corpus_annote2/recette_222649_annote.xml	30.1	6	2
../corpus_annote2/recette_48674_annote.xml	25.5	4	1
../corpus_annote2/recette_31822_annote.xml	15.01	3	1
../corpus_annote2/recette_10597_annote.xml	6.95	2	2
../corpus_annote2/recette_37075_annote.xml	27.7	5	2
../corpus_annote2/recette_45320_annote.xml	28.3	3	1
../corpus_annote2/recette_227656_annote.xml	37.8	3	2
../corpus_annote2/recette_57003_annote.xml	15.0	4	1
../corpus_annote2/recette_47974_annote.xml	17.4	3	1
../corpus_annote2/recette_13151_annote.xml	17.5	6	1
../corpus_annote2/recette_83077_annote.xml	51.7	7	2
../corpus_annote2/recette_85820_annote.xml	71.80000000000001	6	1
../corpus_annote2/recette_15906_annote.xml	55.63	9	1
../corpus_annote2/recette_220093_annote.xml	19.5	4	1
../corpus_annote2/recette_51854_annote.xml	72.7	8	2
../corpus_annote2/recette_22593_annote.xml	39.4	8	2
../corpus_annote2/recette_14794_annote.xml	38.4	4	1
../corpus_annote2/recette_33276_annote.xml	21.0	5	2
../corpus_annote2/recette_16451_annote.xml	12.5	3	1
../corpus_annote2/recette_20656_annote.xml	9.5	4	1
../corpus_annote2/recette_86577_annote.xml	21.5	6	1
../corpus_annote2/recette_225593_annote.xml	31.4	6	2
../corpus_annote2/recette_212588_annote.xml	43.1	6	2
../corpus_annote2/recette_218619_annote.xml	67.5	11	2
